Temps , Position - x , Position - y , Position - z , Temps total , Pourcentage d'erreur , Pourcentage de completion , Pourcentage d'erreur de force , Pattern , Rotation du plan
0 , -0.594395, -0.473121, -1.50335 , 0 , 23.2106 ,  , 9.26633 , 9.21785 , 1 , Face
0 , -0.594395, -0.473121, -1.50335
0 , -0.594395, -0.473121, -1.50335
0 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0240613 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0491452 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0725949 , -0.594395, -0.473121, -1.50335
0.0959392 , -0.594395, -0.473121, -1.50335
