Temps , Position - x , Position - y , Position - z , Temps total , Pourcentage d'erreur , Pourcentage de completion , Pourcentage d'erreur de force , Pattern , Rotation du plan
0 , -0.191832, -0.648384, -1.27681 , 0 , 32.945 ,  , 5.58256 , 22.082 , 1 , Face
0 , -0.191659, -0.648438, -1.27898
0 , -0.191603, -0.648456, -1.27971
0 , -0.191603, -0.648456, -1.27971
0.0398099 , -0.191603, -0.648456, -1.27971
0.0398099 , -0.191603, -0.648456, -1.27971
0.0398099 , -0.191546, -0.648474, -1.28043
0.0398099 , -0.191546, -0.648474, -1.28043
0.0398099 , -0.19149, -0.648492, -1.28115
0.0398099 , -0.191434, -0.648509, -1.28188
0.0398099 , -0.191434, -0.648509, -1.28188
0.0398099 , -0.191378, -0.648527, -1.2826
0.0398099 , -0.191378, -0.648527, -1.2826
0.0398099 , -0.191378, -0.648527, -1.2826
0.0398099 , -0.191323, -0.648544, -1.28332
0.0398099 , -0.191268, -0.648562, -1.28405
0.0398099 , -0.191268, -0.648562, -1.28405
0.0398099 , -0.191213, -0.648579, -1.28477
0.0398099 , -0.191213, -0.648579, -1.28477
0.0398099 , -0.191158, -0.648596, -1.28549
0.0398099 , -0.191158, -0.648596, -1.28549
0.0398099 , -0.191158, -0.648596, -1.28549
0.0398099 , -0.191104, -0.648613, -1.28621
0.0398099 , -0.191104, -0.648613, -1.28621
0.0398099 , -0.19105, -0.64863, -1.28694
0.0398099 , -0.190996, -0.648647, -1.28766
0.0398099 , -0.190996, -0.648647, -1.28766
0.0398099 , -0.190943, -0.648664, -1.28838
0.0398099 , -0.190943, -0.648664, -1.28838
0.0398099 , -0.19089, -0.648681, -1.28911
0.0398099 , -0.19089, -0.648681, -1.28911
0.0398099 , -0.19089, -0.648681, -1.28911
0.0398099 , -0.190837, -0.648698, -1.28983
0.0398099 , -0.190837, -0.648698, -1.28983
0.0398099 , -0.190837, -0.648698, -1.28983
0.0398099 , -0.190784, -0.648714, -1.29055
0.0398099 , -0.190784, -0.648714, -1.29055
0.0398099 , -0.190784, -0.648714, -1.29055
0.0398099 , -0.190784, -0.648714, -1.29055
0.0398099 , -0.190784, -0.648714, -1.29055
0.0398099 , -0.190784, -0.648714, -1.29055
0.077837 , -0.190784, -0.648714, -1.29055
0.077837 , -0.190784, -0.648714, -1.29055
0.077837 , -0.190732, -0.648731, -1.29128
0.077837 , -0.190732, -0.648731, -1.29128
0.077837 , -0.190732, -0.648731, -1.29128
0.077837 , -0.190732, -0.648731, -1.29128
0.077837 , -0.190732, -0.648731, -1.29128
0.077837 , -0.190732, -0.648731, -1.29128
